gene_u,gene_v,bucket_pen,pen_diff,is_known,score,rank_in_bucket
SHMT1,SMAD4,1,0.6134409520066253,1,2.731363029477884,38
CASP7,TUBA1B,1,0.8360627305711787,1,1.6391766774288452,72
TUBA1A,LIF,1,0.6433993989862454,1,2.8619221399845243,23
XRCC4,NOS3,1,0.5879132397940143,1,4.223164533498404,4
TUBA1A,BRCA2,1,0.6754707710467471,1,0.9385528331633346,114
EXO1,HLA-G,1,0.648876226069028,1,0.9690043312412107,109
TOP2A,PIM1,1,0.7060605538074771,1,-2.2475431398804377,183
TP53AIP1,TSHB,1,0.6049783919052079,1,1.9626917437954583,61
TUBA1A,IGF2,1,0.714616321357088,1,2.9465714105876306,21
EXO1,WNT5B,1,0.8211854773147866,1,0.39129573044409977,138
ATRX,ZEB1,1,0.7400165136815922,1,0.3010768983378562,143
TYMS,CES1,1,0.5951450847979523,1,4.113663949273792,10
XPC,BRCA2,1,0.6754707710467471,1,0.9385528331633346,115
ACSS2,TUBA3C,1,0.7004993552761487,1,2.2217438960758376,52
ABCG1,CDC25C,1,0.6292941472159868,1,1.3393649764630766,88
PERP,CDC25C,1,0.6292941472159868,1,1.3393649764630766,89
TUBB3,MMP2,1,0.6827264664746675,1,0.10895114132047037,152
BRCA2,CDH17,1,0.6754707710467471,1,0.9385528331633346,116
GADD45A,EIF3A,1,0.7212783591226248,1,0.8832734056512906,119
TP53AIP1,NQO1,1,0.7689475544194053,1,2.773669522695962,28
S100A12,TNFAIP3,1,0.718829617973924,1,1.348027055719332,84
PTPRC,HMMR,1,0.6472538399338852,1,2.0678134067143543,57
GAPDH,DHFR,1,0.696381104117819,1,1.0686113537538438,103
XRCC4,CHN2,1,0.7584767702599606,1,1.10110780983536,101
GABPA,GRP,1,0.6833201569196454,1,0.9774747983067242,107
CASP7,RRM1,1,0.8360627305711787,1,1.6391766774288452,73
XPC,GSTP1,1,0.6783528367867646,1,1.4547538379270468,77
GNL3,KLC1,1,0.846000004371346,1,2.358359471182095,48
IL6R,ERCC1,1,0.725970226855809,1,1.984648109973431,59
BIRC5,CCNK,1,0.8192042464379501,1,0.657159461080124,130
AFP,AKR7A2,1,0.6295382332375024,1,0.12992452791407172,150
IL11,MUC2,1,0.6491996066092867,1,2.381354909453608,42
IL1RN,SLCO1B1,1,0.7161446258417303,1,0.6924217966871116,128
SELE,CES1,1,0.6381081847192771,1,0.755160191953418,124
XRCC1,MYB,1,0.7128593277387694,1,2.8593880119217796,27
CYP2B6,MUTYH,1,0.6229903619200847,1,-0.9008761260269337,173
ERCC1,HLA-G,1,0.648876226069028,1,0.9690043312412107,110
TUBB3,SLC10A2,1,0.6414566767203116,1,-1.3407175985288948,176
RRM1,FHL2,1,0.8255864542358395,1,0.05782132356699865,157
SHMT1,NQO1,1,0.7689475544194053,1,2.773669522695962,29
TUBB3,LIF,1,0.6433993989862454,1,2.8619221399845243,24
CYP2B6,PERP,1,0.6252548977186692,1,-0.12449847816560483,162
TUBA1A,ACSS2,1,0.7004993552761487,1,2.2217438960758376,53
LIG3,CCNK,1,0.6498253081566219,1,1.1608996923283812,95
SELE,PERP,1,0.6381081847192771,1,0.755160191953418,125
GABPA,FANCC,1,0.750204838709994,1,0.6992828218956104,126
PLD1,HSPB2,1,0.6357528761258582,1,0.8066071185326382,122
ABCG1,NOS3,1,0.5879132397940143,1,4.223164533498404,5
IL1RN,SLAMF1,1,0.7161446258417303,1,0.6924217966871116,129
ERCC1,FOXO1,1,0.7711142429411382,1,2.5305954141435096,40
ATRX,NCF4,1,0.6941162273803396,1,0.6567001635350594,131
TP53AIP1,FOXP3,1,0.8039470145995082,1,2.9996594517925925,19
ERCC1,ATR,1,0.680063936970333,1,1.225486564746021,93
DSCAM,ETS2,1,0.7441094391995406,1,1.7909297715342753,62
LIG3,RRM1,1,0.6498253081566219,1,1.1608996923283812,96
