gene_u,gene_v,bucket_pen,pen_diff,is_known,score,rank_in_bucket
IKZF1,PYGL,2,1.0009829006035211,1,0.9315063303457793,3
IL11,CDC25C,2,1.2784937538246268,1,-0.21106781912324304,29
IRS1,EPHX1,2,1.28561546682403,1,-0.25170619643181363,37
SOD2,SLC22A9,2,0.8946287503281507,1,0.8535021071579187,7
TYMS,IGFBP3,2,1.2889206726986746,1,-0.3460780568256363,45
TP53AIP1,SOD2,2,0.8946287503281507,1,0.8535021071579187,8
LIF,CDC25C,2,1.2726935462015856,1,-0.24848102094722796,36
SOD2,HSPB2,2,0.8946287503281507,1,0.8535021071579187,9
IL11,PTPRC,2,1.2964534465425253,1,-0.4794595395153316,51
BRCA2,EPHX1,2,1.2706176064341437,1,-0.011185094766795689,16
BRAF,CDK4,2,1.2880422327126535,1,-0.36750010818363615,48
SMAD4,CDC25C,2,1.2427350992219657,1,-0.1953465173305534,25
ICAM3,NOS3,2,1.291021900952897,1,-0.10694635211769435,18
HGF,NOS3,2,1.193122744558103,1,-0.19298980939868784,23
ACTB,EPHX1,2,1.2263664590436356,1,-0.11246183507348412,19
CBLB,CDC25C,2,1.2478094129731565,1,-0.19626961606190907,26
IL11,HLA-G,2,1.2980758326776698,1,-0.4060964094973696,49
TSHB,NOS3,2,1.1928916316985756,1,0.40520573743095656,11
ACTB,RBX1,2,1.2724030531515176,1,-0.2687802791363956,38
SELE,CDC25C,2,1.2674023319346173,1,-0.21022742999391764,28
TUBA1B,FBXW7,2,0.8756198006822178,1,0.869870823416655,5
TUBA1A,FBXW7,2,0.8756198006822178,1,0.869870823416655,6
CBL,IGF2,2,1.299073100795531,1,-0.3572917794589632,47
ERCC2,GRP,2,1.2827555009179274,1,-0.34788260787096315,46
XRCC1,SOD2,2,0.8946287503281507,1,0.8535021071579187,10
ERCC2,FOS,2,1.2817473620945918,1,-0.34302509479741006,43
WEE1,ACSS2,3,1.3569428861788797,1,-0.11591059394948566,191
SOD2,ICAM3,3,1.5977374114870333,1,-0.494974134856765,257
CCND1,CCND2,3,1.578498725850168,1,0.7671402570680281,19
ACSS2,FHL2,3,1.5260858095113434,1,-0.003896015277025905,145
PLD2,NCOA3,3,1.523010542879608,1,-0.00544946065504176,149
ACTB,GATA3,3,1.4444051512370049,1,0.8649876156902803,14
CCND1,PTPRM,3,1.6855476724364138,1,0.5033597376938703,27
IL6R,TPT1,3,1.440699058047029,1,-0.16467951858788277,210
BIRC5,ERBB3,3,1.536721719555901,1,0.05824660080091376,118
EPHA5,SOD2,3,1.6019169223708252,1,0.16139259970593045,91
GNL3,TYMP,3,1.559050979106571,1,0.2573866139537011,60
TYMS,TYMP,3,1.3081960595331772,1,-0.022222607114322446,156
CDKN2B,PRKX,3,1.4478354489028824,1,0.2815569981648187,48
MTOR,BRAF,3,1.3896374049304994,1,0.1814605339466837,84
IGFBP3,DKK1,3,1.5389078437800503,1,-0.4250655830921057,252
PIK3R5,SGK1,3,1.4765622082349903,1,0.11346015982982127,106
LRP2,MIR21,3,1.446653933910305,1,-0.30995777594828056,244
MYB,NOS3,3,1.3007725675321389,1,0.006701926594737506,141
MTOR,VHL,3,1.4725683975871924,1,0.11971654224026007,103
AFP,RAC2,3,1.3583086152635797,1,-0.01452960316079216,152
FCGR2A,BIRC5,3,1.577614841769389,1,-0.3946247728158263,251
CCND1,HLA-C,3,1.568674267855597,1,0.7809619650494888,18
IRS1,BCL2,3,1.5101686314363167,1,-0.08798384804351395,178
PIK3CA,CDK4,3,1.3346868913366574,1,0.24276803401804314,63
FOXP3,NOS3,3,1.3918602543928775,1,0.052438787403692344,121
