g1,g2,g3,score
IFNAR2,MBNL1,RHOC,0.7929018940668361
IFNAR2,MBNL1,TUBA1B,0.7929018940668361
IFNAR2,MBNL1,CAMKK1,0.7929018940668361
IFNAR2,MBNL1,GNRHR2,0.7929018940668361
IFNAR2,MBNL1,DNMT1,0.7929018940668361
IFNAR2,MBNL1,CYP17A1,0.7929018940668361
IFNAR2,MBNL1,TUBA1A,0.7929018940668361
IFNAR2,MBNL1,MC2R,0.7929018940668361
IFNAR2,HMMR,CDK1,0.7929018940668361
IFNAR2,HMMR,ACTR2,0.7929018940668361
IFNAR2,HMMR,TUBA4A,0.7929018940668361
IFNAR2,HMMR,DEK,0.7929018940668361
IFNAR2,RRM1,UBQLN1,0.7929018940668361
IFNAR2,CYP17A1,MC2R,0.7929018940668361
IFNAR2,CYP17A1,HMMR,0.7929018940668361
IFNAR2,CYP17A1,XRCC1,0.7929018940668361
IFNAR2,CYP17A1,NFE2L2,0.7929018940668361
IFNAR2,CYP17A1,PRKAB1,0.7929018940668361
IFNAR2,CYP17A1,PPP1R13L,0.7929018940668361
IFNAR2,CYP17A1,CASP10,0.7929018940668361
IFNAR2,CYP17A1,RRM1,0.7929018940668361
IFNAR2,CYP17A1,IL21,0.7929018940668361
IFNAR2,CYP17A1,TUBA1A,0.7929018940668361
IFNAR2,CYP17A1,RUNX1,0.7929018940668361
IFNAR2,CYP17A1,UBQLN1,0.7929018940668361
IFNAR2,CYP17A1,PAPOLA,0.7929018940668361
IFNAR2,CYP17A1,MAP3K7,0.7929018940668361
IFNAR2,CYP17A1,MBNL1,0.7929018940668361
IFNAR2,HMMR,UBQLN1,0.7929018940668361
IFNAR2,HMMR,IRS1,0.7929018940668361
IFNAR2,HMMR,RRM1,0.7929018940668361
IFNAR2,MBNL1,NFE2L2,0.7929018940668361
IFNAR2,MBNL1,PAPOLA,0.7929018940668361
IFNAR2,PAPOLA,CX3CL1,0.7929018940668361
IFNAR2,MC2R,IFNAR1,0.7929018940668361
IFNAR2,TUBA1B,IRS1,0.7929018940668361
IFNAR2,TUBA1B,ACVR1,0.7929018940668361
IFNAR2,MC2R,DNMT1,0.7929018940668361
IFNAR2,MC2R,CX3CL1,0.7929018940668361
IFNAR2,MC2R,PERP,0.7929018940668361
IFNAR2,MC2R,RFX5,0.7929018940668361
IFNAR2,MC2R,PAPOLA,0.7929018940668361
IFNAR2,MC2R,CDK1,0.7929018940668361
IFNAR2,MC2R,IL21,0.7929018940668361
IFNAR2,MC2R,TOP2A,0.7929018940668361
IFNAR2,TUBB3,DEK,0.7929018940668361
IFNAR2,MC2R,RHOC,0.7929018940668361
IFNAR2,MC2R,DEK,0.7929018940668361
IFNAR2,MC2R,CYP17A1,0.7929018940668361
IFNAR2,MC2R,TUBA1C,0.7929018940668361
IFNAR2,MC2R,TUBA1A,0.7929018940668361
IFNAR2,ACTR2,RFX5,0.7929018940668361
IFNAR2,ACTR2,RHOC,0.7929018940668361
IFNAR2,ACTR2,CDK1,0.7929018940668361
IFNAR2,ACTR2,TUBA4A,0.7929018940668361
IFNAR2,TUBA1B,TP53AIP1,0.7929018940668361
IFNAR2,TUBA1B,ACTR2,0.7929018940668361
IFNAR2,TUBA1B,CAMKK1,0.7929018940668361
IFNAR2,TUBA1B,APP,0.7929018940668361
IFNAR2,TUBB3,XRCC4,0.7929018940668361
IFNAR2,TUBB3,NFE2L2,0.7929018940668361
IFNAR2,TUBB3,PLA2G1B,0.7929018940668361
IFNAR2,TUBB3,TUBA1B,0.7929018940668361
IFNAR2,TUBB3,TUBA4A,0.7929018940668361
